condition_id,experiment,metadata_source_id,key,value
P02_L026,base,P02_L026_BASE_META012,probe_pos (m)     ,0.0               
P02_L026,base,P02_L026_BASE_META012,text              ,-1                
P02_L026,base,P02_L026_BASE_META012,reversePOINT      ,1                 
P02_L026,base,P02_L026_BASE_META012,trialPOINT        ,6                 
P02_L026,base,P02_L026_BASE_META012,nDW               ,4                 
P02_L026,base,P02_L026_BASE_META012,nUP               ,1                 
P02_L026,base,P02_L026_BASE_META012,start_weber_Contrast,0.4               
P02_L026,base,P02_L026_BASE_META012,number_trials     ,80                
P02_L026,base,P02_L026_BASE_META012,terminationINDEX  ,9                 
P02_L026,base,P02_L026_BASE_META012,stepDWUP          ,0.005             
P02_L026,base,P02_L026_BASE_META012,logUNIT_UP        ,0.36              
P02_L026,base,P02_L026_BASE_META012,logUNIT_DW        ,0.30294           
P02_L026,base,P02_L026_BASE_META012,condRule          ,2                 
P02_L026,base,P02_L026_BASE_META012,preReversalStepDW ,0.36              
P02_L026,base,P02_L026_BASE_META012,Reversal_or_Trial ,1                 
P02_L026,base,P02_L026_BASE_META012,limit_Trial_Run   ,100               
P02_L026,base,P02_L026_BASE_META012,max_monitor_cdm2  ,400               
P02_L026,base,P02_L026_BASE_META012,bkg_monitor_cdm2  ,26.15             
P02_L026,base,P02_L026_BASE_META012,width             ,374.94805047229414
P02_L026,base,P02_L026_BASE_META012,fs                ,31.5              
P02_L026,base,P02_L026_BASE_META012,ph                ,0.0               
P02_L026,base,P02_L026_BASE_META012,speed             ,0.0               
P02_L026,base,P02_L026_BASE_META012,contr             ,0.0               
P02_L026,base,P02_L026_BASE_META012,theta             ,0.0               
P02_L026,base,P02_L026_BASE_META012,bg                ,0.29              
P02_L026,base,P02_L026_BASE_META012,box               ,False             
P02_L026,base,P02_L026_BASE_META012,Lbg               ,25                
P02_L026,base,P02_L026_BASE_META012,Lmin              ,0.0               
P02_L026,base,P02_L026_BASE_META012,Lmax              ,25                
P02_L026,base,P02_L026_BASE_META012,gamma             ,0.0               
P02_L026,base,P02_L026_BASE_META012,BRTRR             ,1.2               
P02_L026,base,P02_L026_BASE_META012,flanker_width     ,5.0               
P02_L026,base,P02_L026_BASE_META012,flanker_displacement,3.0               
P02_L026,base,P02_L026_BASE_META012,probe_displacement_dx,0.4               
P02_L026,base,P02_L026_BASE_META012,probe_displacement_dy,0.2               
P02_L026,base,P02_L026_BASE_META012,pixel_metre_ratio ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META012,SdeX              ,0.05              
P02_L026,base,P02_L026_BASE_META013,distance_To_Monitor,1.0               
P02_L026,base,P02_L026_BASE_META013,win_widthy_Pixel  ,2560              
P02_L026,base,P02_L026_BASE_META013,win_widthx_Pixel  ,1440              
P02_L026,base,P02_L026_BASE_META013,win_widthy_Meter  ,0.3353            
P02_L026,base,P02_L026_BASE_META013,win_widthx_Meter  ,0.5962            
P02_L026,base,P02_L026_BASE_META013,Pixel Per Inch    ,164               
P02_L026,base,P02_L026_BASE_META013,Pixel width (m)   ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META013,Pixel Pitch (mm)  ,0.155*0.155       
P02_L026,base,P02_L026_BASE_META013,bkg_intensity     ,0.29              
P02_L026,base,P02_L026_BASE_META013,max_intensity     ,1.0               
P02_L026,base,P02_L026_BASE_META013,time_Stimulus     ,250               
P02_L026,base,P02_L026_BASE_META013,reversalN         ,0.0               
P02_L026,base,P02_L026_BASE_META013,rateDW            ,0.5               
P02_L026,base,P02_L026_BASE_META013,correctTick       ,0                 
P02_L026,base,P02_L026_BASE_META013,count_Reversals   ,0                 
P02_L026,base,P02_L026_BASE_META013,probe_LR          ,0                 
P02_L026,base,P02_L026_BASE_META013,human_LR          ,0                 
P02_L026,base,P02_L026_BASE_META013,posY              ,0                 
P02_L026,base,P02_L026_BASE_META013,rateUP            ,0.5               
P02_L026,base,P02_L026_BASE_META013,probe_pos (m)     ,0.0               
P02_L026,base,P02_L026_BASE_META013,text              ,-1                
P02_L026,base,P02_L026_BASE_META013,reversePOINT      ,1                 
P02_L026,base,P02_L026_BASE_META013,trialPOINT        ,6                 
P02_L026,base,P02_L026_BASE_META013,nDW               ,4                 
P02_L026,base,P02_L026_BASE_META013,nUP               ,1                 
P02_L026,base,P02_L026_BASE_META013,start_weber_Contrast,0.4               
P02_L026,base,P02_L026_BASE_META013,number_trials     ,80                
P02_L026,base,P02_L026_BASE_META013,terminationINDEX  ,9                 
P02_L026,base,P02_L026_BASE_META013,stepDWUP          ,0.005             
P02_L026,base,P02_L026_BASE_META013,logUNIT_UP        ,0.36              
P02_L026,base,P02_L026_BASE_META013,logUNIT_DW        ,0.30294           
P02_L026,base,P02_L026_BASE_META013,condRule          ,2                 
P02_L026,base,P02_L026_BASE_META013,preReversalStepDW ,0.36              
P02_L026,base,P02_L026_BASE_META013,Reversal_or_Trial ,1                 
P02_L026,base,P02_L026_BASE_META013,limit_Trial_Run   ,100               
P02_L026,base,P02_L026_BASE_META013,max_monitor_cdm2  ,400               
P02_L026,base,P02_L026_BASE_META013,bkg_monitor_cdm2  ,26.15             
P02_L026,base,P02_L026_BASE_META013,width             ,374.94805047229414
P02_L026,base,P02_L026_BASE_META013,fs                ,31.5              
P02_L026,base,P02_L026_BASE_META013,ph                ,0.0               
P02_L026,base,P02_L026_BASE_META013,speed             ,0.0               
P02_L026,base,P02_L026_BASE_META013,contr             ,0.0               
P02_L026,base,P02_L026_BASE_META013,theta             ,0.0               
P02_L026,base,P02_L026_BASE_META013,bg                ,0.29              
P02_L026,base,P02_L026_BASE_META013,box               ,False             
P02_L026,base,P02_L026_BASE_META013,Lbg               ,25                
P02_L026,base,P02_L026_BASE_META013,Lmin              ,0.0               
P02_L026,base,P02_L026_BASE_META013,Lmax              ,25                
P02_L026,base,P02_L026_BASE_META013,gamma             ,0.0               
P02_L026,base,P02_L026_BASE_META013,BRTRR             ,1.2               
P02_L026,base,P02_L026_BASE_META013,flanker_width     ,5.0               
P02_L026,base,P02_L026_BASE_META013,flanker_displacement,3.0               
P02_L026,base,P02_L026_BASE_META013,probe_displacement_dx,0.4               
P02_L026,base,P02_L026_BASE_META013,probe_displacement_dy,0.2               
P02_L026,base,P02_L026_BASE_META013,pixel_metre_ratio ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META013,SdeX              ,0.05              
P02_L026,base,P02_L026_BASE_META014,distance_To_Monitor,1.0               
P02_L026,base,P02_L026_BASE_META014,win_widthy_Pixel  ,2560              
P02_L026,base,P02_L026_BASE_META014,win_widthx_Pixel  ,1440              
P02_L026,base,P02_L026_BASE_META014,win_widthy_Meter  ,0.3353            
P02_L026,base,P02_L026_BASE_META014,win_widthx_Meter  ,0.5962            
P02_L026,base,P02_L026_BASE_META014,Pixel Per Inch    ,164               
P02_L026,base,P02_L026_BASE_META014,Pixel width (m)   ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META014,Pixel Pitch (mm)  ,0.155*0.155       
P02_L026,base,P02_L026_BASE_META014,bkg_intensity     ,0.29              
P02_L026,base,P02_L026_BASE_META014,max_intensity     ,1.0               
P02_L026,base,P02_L026_BASE_META014,time_Stimulus     ,250               
P02_L026,base,P02_L026_BASE_META014,reversalN         ,0.0               
P02_L026,base,P02_L026_BASE_META014,rateDW            ,0.5               
P02_L026,base,P02_L026_BASE_META014,correctTick       ,0                 
P02_L026,base,P02_L026_BASE_META014,count_Reversals   ,0                 
P02_L026,base,P02_L026_BASE_META014,probe_LR          ,0                 
P02_L026,base,P02_L026_BASE_META014,human_LR          ,0                 
P02_L026,base,P02_L026_BASE_META014,posY              ,0                 
P02_L026,base,P02_L026_BASE_META014,rateUP            ,0.5               
P02_L026,base,P02_L026_BASE_META014,probe_pos (m)     ,0.0               
P02_L026,base,P02_L026_BASE_META014,text              ,-1                
P02_L026,base,P02_L026_BASE_META014,reversePOINT      ,1                 
P02_L026,base,P02_L026_BASE_META014,trialPOINT        ,6                 
P02_L026,base,P02_L026_BASE_META014,nDW               ,4                 
P02_L026,base,P02_L026_BASE_META014,nUP               ,1                 
P02_L026,base,P02_L026_BASE_META014,start_weber_Contrast,0.4               
P02_L026,base,P02_L026_BASE_META014,number_trials     ,80                
P02_L026,base,P02_L026_BASE_META014,terminationINDEX  ,9                 
P02_L026,base,P02_L026_BASE_META014,stepDWUP          ,0.005             
P02_L026,base,P02_L026_BASE_META014,logUNIT_UP        ,0.36              
P02_L026,base,P02_L026_BASE_META014,logUNIT_DW        ,0.30294           
P02_L026,base,P02_L026_BASE_META014,condRule          ,2                 
P02_L026,base,P02_L026_BASE_META014,preReversalStepDW ,0.36              
P02_L026,base,P02_L026_BASE_META014,Reversal_or_Trial ,1                 
P02_L026,base,P02_L026_BASE_META014,limit_Trial_Run   ,100               
P02_L026,base,P02_L026_BASE_META014,max_monitor_cdm2  ,400               
P02_L026,base,P02_L026_BASE_META014,bkg_monitor_cdm2  ,26.15             
P02_L026,base,P02_L026_BASE_META014,width             ,374.94805047229414
P02_L026,base,P02_L026_BASE_META014,fs                ,31.5              
P02_L026,base,P02_L026_BASE_META014,ph                ,0.0               
P02_L026,base,P02_L026_BASE_META014,speed             ,0.0               
P02_L026,base,P02_L026_BASE_META014,contr             ,0.0               
P02_L026,base,P02_L026_BASE_META014,theta             ,0.0               
P02_L026,base,P02_L026_BASE_META014,bg                ,0.29              
P02_L026,base,P02_L026_BASE_META014,box               ,False             
P02_L026,base,P02_L026_BASE_META014,Lbg               ,25                
P02_L026,base,P02_L026_BASE_META014,Lmin              ,0.0               
P02_L026,base,P02_L026_BASE_META014,Lmax              ,25                
P02_L026,base,P02_L026_BASE_META014,gamma             ,0.0               
P02_L026,base,P02_L026_BASE_META014,BRTRR             ,1.2               
P02_L026,base,P02_L026_BASE_META014,flanker_width     ,5.0               
P02_L026,base,P02_L026_BASE_META014,flanker_displacement,3.0               
P02_L026,base,P02_L026_BASE_META014,probe_displacement_dx,0.4               
P02_L026,base,P02_L026_BASE_META014,probe_displacement_dy,0.2               
P02_L026,base,P02_L026_BASE_META014,pixel_metre_ratio ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META014,SdeX              ,0.05              
P02_L026,base,P02_L026_BASE_META015,distance_To_Monitor,1.0               
P02_L026,base,P02_L026_BASE_META015,win_widthy_Pixel  ,2560              
P02_L026,base,P02_L026_BASE_META015,win_widthx_Pixel  ,1440              
P02_L026,base,P02_L026_BASE_META015,win_widthy_Meter  ,0.3353            
P02_L026,base,P02_L026_BASE_META015,win_widthx_Meter  ,0.5962            
P02_L026,base,P02_L026_BASE_META015,Pixel Per Inch    ,164               
P02_L026,base,P02_L026_BASE_META015,Pixel width (m)   ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META015,Pixel Pitch (mm)  ,0.155*0.155       
P02_L026,base,P02_L026_BASE_META015,bkg_intensity     ,0.29              
P02_L026,base,P02_L026_BASE_META015,max_intensity     ,1.0               
P02_L026,base,P02_L026_BASE_META015,time_Stimulus     ,250               
P02_L026,base,P02_L026_BASE_META015,reversalN         ,0.0               
P02_L026,base,P02_L026_BASE_META015,rateDW            ,0.5               
P02_L026,base,P02_L026_BASE_META015,correctTick       ,0                 
P02_L026,base,P02_L026_BASE_META015,count_Reversals   ,0                 
P02_L026,base,P02_L026_BASE_META015,probe_LR          ,0                 
P02_L026,base,P02_L026_BASE_META015,human_LR          ,0                 
P02_L026,base,P02_L026_BASE_META015,posY              ,0                 
P02_L026,base,P02_L026_BASE_META015,rateUP            ,0.5               
P02_L026,base,P02_L026_BASE_META015,probe_pos (m)     ,0.0               
P02_L026,base,P02_L026_BASE_META015,text              ,-1                
P02_L026,base,P02_L026_BASE_META015,reversePOINT      ,1                 
P02_L026,base,P02_L026_BASE_META015,trialPOINT        ,6                 
P02_L026,base,P02_L026_BASE_META015,nDW               ,4                 
P02_L026,base,P02_L026_BASE_META015,nUP               ,1                 
P02_L026,base,P02_L026_BASE_META015,start_weber_Contrast,0.4               
P02_L026,base,P02_L026_BASE_META015,number_trials     ,80                
P02_L026,base,P02_L026_BASE_META015,terminationINDEX  ,9                 
P02_L026,base,P02_L026_BASE_META015,stepDWUP          ,0.005             
P02_L026,base,P02_L026_BASE_META015,logUNIT_UP        ,0.36              
P02_L026,base,P02_L026_BASE_META015,logUNIT_DW        ,0.30294           
P02_L026,base,P02_L026_BASE_META015,condRule          ,2                 
P02_L026,base,P02_L026_BASE_META015,preReversalStepDW ,0.36              
P02_L026,base,P02_L026_BASE_META015,Reversal_or_Trial ,1                 
P02_L026,base,P02_L026_BASE_META015,limit_Trial_Run   ,100               
P02_L026,base,P02_L026_BASE_META015,max_monitor_cdm2  ,400               
P02_L026,base,P02_L026_BASE_META015,bkg_monitor_cdm2  ,26.15             
P02_L026,base,P02_L026_BASE_META015,width             ,374.94805047229414
P02_L026,base,P02_L026_BASE_META015,fs                ,31.5              
P02_L026,base,P02_L026_BASE_META015,ph                ,0.0               
P02_L026,base,P02_L026_BASE_META015,speed             ,0.0               
P02_L026,base,P02_L026_BASE_META015,contr             ,0.0               
P02_L026,base,P02_L026_BASE_META015,theta             ,0.0               
P02_L026,base,P02_L026_BASE_META015,bg                ,0.29              
P02_L026,base,P02_L026_BASE_META015,box               ,False             
P02_L026,base,P02_L026_BASE_META015,Lbg               ,25                
P02_L026,base,P02_L026_BASE_META015,Lmin              ,0.0               
P02_L026,base,P02_L026_BASE_META015,Lmax              ,25                
P02_L026,base,P02_L026_BASE_META015,gamma             ,0.0               
P02_L026,base,P02_L026_BASE_META015,BRTRR             ,1.2               
P02_L026,base,P02_L026_BASE_META015,flanker_width     ,5.0               
P02_L026,base,P02_L026_BASE_META015,flanker_displacement,3.0               
P02_L026,base,P02_L026_BASE_META015,probe_displacement_dx,0.4               
