condition_id,participant_id,experiment,staircase_id,probe_position_deg,distance_from_flanker_edge_deg,detected_reversals,threshold_last_five,included_for_baseline_candidate
P01_L020,P01,flanker,P01_L020_FLANKER_T009_A04,-0.3552,0.14479999999999998,10,0.02156041225740713,True
P01_L020,P01,flanker,P01_L020_FLANKER_T010_A01,-0.4183,0.0817,10,0.04939207955142769,True
P01_L020,P01,flanker,P01_L020_FLANKER_T010_A02,-0.2177,0.2823,11,0.03397735423644107,True
P01_L020,P01,flanker,P01_L020_FLANKER_T010_A03,-0.0172,0.4828,10,0.024990391008287025,True
P01_L020,P01,flanker,P01_L020_FLANKER_T010_A04,0.1776,0.6776,10,0.024990391008287025,True
P01_L020,P01,flanker,P01_L020_FLANKER_T011_A01,-0.2177,0.2823,11,0.03488192738020812,True
P01_L020,P01,flanker,P01_L020_FLANKER_T011_A02,-0.0172,0.4828,11,0.011404323193089004,True
P01_L020,P01,flanker,P01_L020_FLANKER_T011_A03,0.1776,0.6776,10,0.016881882799634637,True
P01_L020,P01,flanker,P01_L020_FLANKER_T011_A04,-0.4183,0.0817,10,0.049392046685797365,True
P01_L025,P01,base,P01_L025_BASE_T000_A01,0.2063,0.7063,10,0.027893752784624627,True
P01_L025,P01,base,P01_L025_BASE_T000_A02,-0.1662,0.3338,10,0.018354549652468386,True
P01_L025,P01,base,P01_L025_BASE_T000_A03,0.0172,0.5172,11,0.03724255455020111,True
P01_L025,P01,base,P01_L025_BASE_T000_A04,-0.3552,0.14479999999999998,10,0.04095728768694009,True
P01_L025,P01,base,P01_L025_BASE_T001_A01,0.1432,0.6432,10,0.031237980300391165,True
P01_L025,P01,base,P01_L025_BASE_T001_A02,-0.4183,0.0817,10,0.040957290381461786,True
P01_L025,P01,base,P01_L025_BASE_T001_A03,-0.2292,0.27080000000000004,10,0.031237980300391165,True
P01_L025,P01,base,P01_L025_BASE_T001_A04,-0.0401,0.4599,11,0.04170760371850498,True
P01_L025,P01,base,P01_L025_BASE_T002_A01,0.1432,0.6432,10,0.023251562207613454,True
P01_L025,P01,base,P01_L025_BASE_T002_A02,-0.2292,0.27080000000000004,10,0.031237980300391165,False
P01_L025,P01,base,P01_L025_BASE_T002_A03,-0.0401,0.4599,10,0.03562404292308104,True
P01_L025,P01,base,P01_L025_BASE_T002_A04,-0.4183,0.0817,10,0.05095129461410565,True
P01_L025,P01,base,P01_L025_BASE_T003_A01,-0.2292,0.27080000000000004,10,0.025363869302937103,True
P01_L025,P01,base,P01_L025_BASE_T003_A02,-0.0401,0.4599,10,0.040703334373530756,True
P01_L025,P01,base,P01_L025_BASE_T003_A03,0.1432,0.6432,10,0.03562404292308104,False
P01_L025,P01,base,P01_L025_BASE_T003_A04,-0.4183,0.0817,11,0.0484349935762517,True
P01_L025,P01,base,P01_L025_BASE_T004_A01,0.1432,0.6432,10,0.01820603925070538,True
P01_L025,P01,base,P01_L025_BASE_T004_A02,-0.4183,0.0817,10,0.07040883415105206,True
P01_L025,P01,base,P01_L025_BASE_T004_A03,-0.2292,0.27080000000000004,10,0.031237980300391165,True
P01_L025,P01,base,P01_L025_BASE_T004_A04,-0.0401,0.4599,11,0.0410355007093994,True
P01_L025,P01,base,P01_L025_BASE_T005_A01,-0.2005,0.2995,10,0.019753834672467108,True
P01_L025,P01,base,P01_L025_BASE_T005_A02,-0.4412,0.05880000000000002,10,0.02137410647556086,True
P01_L025,P01,base,P01_L025_BASE_T005_A03,-0.3896,0.1104,10,0.039042336841929946,True
P01_L025,P01,base,P01_L025_BASE_T005_A04,-0.3266,0.1734,10,0.030020360334291528,True
P01_L025,P01,base,P01_L025_BASE_T006_A01,-0.2005,0.2995,11,0.020651320664427045,True
P01_L025,P01,base,P01_L025_BASE_T006_A02,-0.3266,0.1734,10,0.02590000945313806,True
P01_L025,P01,base,P01_L025_BASE_T006_A03,-0.4412,0.05880000000000002,10,0.030020370596581067,True
P01_L025,P01,base,P01_L025_BASE_T006_A04,-0.3896,0.1104,10,0.05202835387755385,True
P01_L025,P01,base,P01_L025_BASE_T007_A01,-0.3896,0.1104,10,0.04525346860980796,True
P01_L025,P01,base,P01_L025_BASE_T007_A02,-0.2005,0.2995,10,0.022711192398576108,True
P01_L025,P01,base,P01_L025_BASE_T007_A03,-0.4412,0.05880000000000002,10,0.03368370273192378,True
P01_L025,P01,base,P01_L025_BASE_T007_A04,-0.3266,0.1734,10,0.03968187125943066,True
P01_L025,P01,base,P01_L025_BASE_T008_A01,-0.3266,0.1734,10,0.030020370596581067,True
P01_L025,P01,base,P01_L025_BASE_T008_A02,-0.4412,0.05880000000000002,10,0.030020370596581067,True
P01_L025,P01,base,P01_L025_BASE_T008_A03,-0.2005,0.2995,11,0.01749636674813249,True
P01_L025,P01,base,P01_L025_BASE_T008_A04,-0.3896,0.1104,10,0.05202835387755385,True
P01_L025,P01,base,P01_L025_BASE_T009_A01,-0.4813,0.018699999999999994,10,0.07287313638475028,True
P01_L025,P01,base,P01_L025_BASE_T009_A02,-0.1031,0.39690000000000003,11,0.020762306335892083,True
P01_L025,P01,base,P01_L025_BASE_T009_A03,0.0802,0.5802,11,0.032657218886300424,True
P01_L025,P01,base,P01_L025_BASE_T009_A04,-0.2922,0.20779999999999998,10,0.023632351494753484,True
P01_L025,P01,base,P01_L025_BASE_T010_A01,-0.1031,0.39690000000000003,10,0.04670801598566794,True
P01_L025,P01,base,P01_L025_BASE_T010_A02,-0.4813,0.018699999999999994,10,0.0715621397492295,True
P01_L025,P01,base,P01_L025_BASE_T010_A03,-0.2922,0.20779999999999998,10,0.027893752784624627,True
P01_L025,P01,base,P01_L025_BASE_T010_A04,0.0802,0.5802,11,0.047563707018085793,True
P01_L025,P01,base,P01_L025_BASE_T011_A01,-0.1031,0.39690000000000003,10,0.04670801598566794,True
P01_L025,P01,base,P01_L025_BASE_T011_A02,-0.2922,0.20779999999999998,11,0.01625695939381474,True
P01_L025,P01,base,P01_L025_BASE_T011_A03,0.0802,0.5802,10,0.05095129461410565,True
P01_L025,P01,base,P01_L025_BASE_T011_A04,-0.4813,0.018699999999999994,10,0.04670801598566794,True
P01_L025,P01,base,P01_L025_BASE_T012_A01,-0.1031,0.39690000000000003,10,0.03562404292308104,True
P01_L025,P01,base,P01_L025_BASE_T012_A02,-0.2922,0.20779999999999998,10,0.01820603925070538,True
P01_L025,P01,base,P01_L025_BASE_T012_A03,-0.4813,0.018699999999999994,11,0.027947008551093673,True
P01_L025,P01,base,P01_L025_BASE_T012_A04,0.0802,0.5802,10,0.054138642214829905,True
P01_L025,P01,base,P01_L025_BASE_T013_A01,0.0172,0.5172,10,0.029937498359291242,True
P01_L025,P01,base,P01_L025_BASE_T013_A02,0.2063,0.7063,10,0.023632351494753484,True
P01_L025,P01,base,P01_L025_BASE_T013_A03,-0.1662,0.3338,10,0.023632351494753484,True
P01_L025,P01,base,P01_L025_BASE_T013_A04,-0.3552,0.14479999999999998,11,0.03724257312255965,True
P01_L025,P01,base,P01_L025_BASE_T014_A01,0.0172,0.5172,11,0.03724255455020111,True
P01_L025,P01,base,P01_L025_BASE_T014_A02,-0.3552,0.14479999999999998,10,0.0715621397492295,True
P01_L025,P01,base,P01_L025_BASE_T014_A03,0.2063,0.7063,10,0.013885694844939069,True
P01_L025,P01,base,P01_L025_BASE_T014_A04,-0.1662,0.3338,10,0.02224102835317534,True
P01_L025,P01,base,P01_L025_BASE_T015_A01,-0.3552,0.14479999999999998,10,0.04834273232921146,True
P01_L025,P01,base,P01_L025_BASE_T015_A02,-0.1662,0.3338,10,0.0182060077943945,True
P01_L025,P01,base,P01_L025_BASE_T015_A03,0.0172,0.5172,10,0.054138586041077026,True
P01_L025,P01,base,P01_L025_BASE_T015_A04,0.2063,0.7063,11,0.021488932120784635,True
P01_L025,P01,flanker,P01_L025_FLANKER_T000_A01,0.0172,0.5172,11,0.018108725219174202,True
P01_L025,P01,flanker,P01_L025_FLANKER_T000_A02,-0.3552,0.14479999999999998,10,0.01704259685744779,True
P01_L025,P01,flanker,P01_L025_FLANKER_T000_A03,-0.2005,0.2995,10,0.045253489941388454,True
P01_L025,P01,flanker,P01_L025_FLANKER_T001_A01,-0.2922,0.20779999999999998,10,0.045253489941388454,True
P01_L025,P01,flanker,P01_L025_FLANKER_T001_A02,-0.4183,0.0817,10,0.05202835387755385,True
P01_L025,P01,flanker,P01_L025_FLANKER_T001_A03,-0.1031,0.39690000000000003,10,0.04040880612070142,True
P01_L025,P01,flanker,P01_L025_FLANKER_T001_A04,0.1432,0.6432,10,0.045253489941388454,True
P01_L025,P01,flanker,P01_L025_FLANKER_T002_A01,-0.4412,0.05880000000000002,10,0.04856908092817815,True
P01_L025,P01,flanker,P01_L025_FLANKER_T002_A02,-0.1662,0.3338,10,0.03221987680301228,True
P01_L025,P01,flanker,P01_L025_FLANKER_T002_A03,0.0802,0.5802,10,0.03281012987985066,True
P01_L025,P01,flanker,P01_L025_FLANKER_T002_A04,-0.3266,0.1734,10,0.027572696500802053,True
P01_L025,P01,flanker,P01_L025_FLANKER_T003_A01,-0.0401,0.4599,11,0.06253514839672471,True
P01_L025,P01,flanker,P01_L025_FLANKER_T003_A02,0.2063,0.7063,10,0.030020370596581067,True
P01_L025,P01,flanker,P01_L025_FLANKER_T003_A03,-0.2292,0.27080000000000004,10,0.04525346860980796,True
P01_L025,P01,flanker,P01_L025_FLANKER_T003_A04,-0.3896,0.1104,10,0.051607384249352566,True
P01_L025,P01,flanker,P01_L025_FLANKER_T004_A01,-0.2292,0.27080000000000004,10,0.03486258216554757,True
P01_L025,P01,flanker,P01_L025_FLANKER_T004_A02,0.2063,0.7063,10,0.039042336841929946,True
P01_L025,P01,flanker,P01_L025_FLANKER_T004_A03,-0.3896,0.1104,11,0.047309463328927555,True
P01_L025,P01,flanker,P01_L025_FLANKER_T004_A04,-0.0401,0.4599,10,0.05202835387755385,True
P01_L025,P01,flanker,P01_L025_FLANKER_T005_A01,0.1432,0.6432,10,0.03968187125943066,True
P01_L025,P01,flanker,P01_L025_FLANKER_T005_A02,-0.1031,0.39690000000000003,10,0.030322965650458448,True
P01_L025,P01,flanker,P01_L025_FLANKER_T005_A03,-0.2922,0.20779999999999998,10,0.045253489941388454,True
P01_L025,P01,flanker,P01_L025_FLANKER_T006_A01,-0.1662,0.3338,10,0.01975385600404768,True
P01_L025,P01,flanker,P01_L025_FLANKER_T006_A02,0.0802,0.5802,10,0.028024367130878497,False
P01_L025,P01,flanker,P01_L025_FLANKER_T006_A03,-0.3266,0.1734,10,0.035433663410947266,True
P01_L025,P01,flanker,P01_L025_FLANKER_T007_A01,-0.3552,0.14479999999999998,11,0.020651320664427045,True
P01_L025,P01,flanker,P01_L025_FLANKER_T007_A02,-0.2005,0.2995,10,0.03968187125943066,True
P01_L025,P01,flanker,P01_L025_FLANKER_T007_A03,0.0172,0.5172,10,0.01975385600404768,True
P01_L025,P01,flanker,P01_L025_FLANKER_T008_A01,0.0172,0.5172,10,0.025690455436886035,True
P01_L025,P01,flanker,P01_L025_FLANKER_T008_A02,-0.2005,0.2995,10,0.03968187125943066,True
P01_L025,P01,flanker,P01_L025_FLANKER_T008_A03,-0.3552,0.14479999999999998,10,0.029536553520846803,True
P01_L025,P01,flanker,P01_L025_FLANKER_T009_A01,-0.3552,0.14479999999999998,11,0.018108725219174202,True
P01_L025,P01,flanker,P01_L025_FLANKER_T009_A02,-0.2005,0.2995,10,0.045253489941388454,True
P01_L025,P01,flanker,P01_L025_FLANKER_T009_A03,-0.4813,0.018699999999999994,10,0.03734564227722217,True
P01_L025,P01,flanker,P01_L025_FLANKER_T009_A04,0.0172,0.5172,11,0.02637447495683167,True
P01_L025,P01,flanker,P01_L025_FLANKER_T010_A01,-0.3266,0.1734,10,0.030020370596581067,True
P01_L025,P01,flanker,P01_L025_FLANKER_T010_A02,0.0802,0.5802,11,0.05026900389307894,True
P01_L025,P01,flanker,P01_L025_FLANKER_T010_A03,-0.1662,0.3338,10,0.01859087863479522,True
P01_L025,P01,flanker,P01_L025_FLANKER_T010_A04,-0.4412,0.05880000000000002,11,0.05483576109649389,True
P01_L025,P01,flanker,P01_L025_FLANKER_T011_A01,-0.2922,0.20779999999999998,10,0.05160740558093316,True
P01_L025,P01,flanker,P01_L025_FLANKER_T011_A02,0.1432,0.6432,10,0.07842890969147069,True
P01_L025,P01,flanker,P01_L025_FLANKER_T011_A03,-0.4183,0.0817,11,0.041484708714518245,True
P01_L025,P01,flanker,P01_L025_FLANKER_T011_A04,-0.1031,0.39690000000000003,10,0.04896524440093299,True
P01_L025,P01,flanker,P01_L025_FLANKER_T012_A01,-0.2292,0.27080000000000004,10,0.03936080981492425,True
P01_L025,P01,flanker,P01_L025_FLANKER_T012_A02,-0.0401,0.4599,10,0.05202835387755385,True
P01_L025,P01,flanker,P01_L025_FLANKER_T012_A03,-0.3896,0.1104,10,0.03968187125943066,True
P01_L025,P01,flanker,P01_L025_FLANKER_T012_A04,0.2063,0.7063,11,0.018108725219174202,True
P01_L025,P01,flanker,P01_L025_FLANKER_T013_A01,0.2063,0.7063,10,0.022527440996922297,True
P01_L025,P01,flanker,P01_L025_FLANKER_T013_A02,-0.3896,0.1104,10,0.05202835387755385,True
P01_L025,P01,flanker,P01_L025_FLANKER_T013_A03,-0.2292,0.27080000000000004,10,0.045253489941388454,True
P01_L025,P01,flanker,P01_L025_FLANKER_T013_A04,-0.0401,0.4599,10,0.05202835387755385,True
P01_L025,P01,flanker,P01_L025_FLANKER_T014_A01,-0.1031,0.39690000000000003,10,0.051607384249352566,True
P01_L025,P01,flanker,P01_L025_FLANKER_T014_A02,-0.4183,0.0817,10,0.04040880612070142,True
P01_L025,P01,flanker,P01_L025_FLANKER_T014_A03,0.1432,0.6432,10,0.045253489941388454,True
P01_L025,P01,flanker,P01_L025_FLANKER_T014_A04,-0.2922,0.20779999999999998,10,0.045253489941388454,True
P01_L025,P01,flanker,P01_L025_FLANKER_T015_A01,-0.3266,0.1734,10,0.022711192398576108,True
P01_L025,P01,flanker,P01_L025_FLANKER_T015_A02,-0.4412,0.05880000000000002,11,0.047309444756569036,True
P01_L025,P01,flanker,P01_L025_FLANKER_T015_A03,0.0802,0.5802,10,0.046082475700788446,True
P01_L025,P01,flanker,P01_L025_FLANKER_T015_A04,-0.1662,0.3338,10,0.014823395265899623,True
P01_L050,P01,base,P01_L050_BASE_T000_A01,-0.4813,0.018699999999999994,10,0.07152368867591827,True
P01_L050,P01,base,P01_L050_BASE_T000_A02,0.0229,0.5229,10,0.059506687741552024,True
P01_L050,P01,base,P01_L050_BASE_T000_A03,-0.3896,0.1104,10,0.05749446448547593,True
P01_L050,P01,base,P01_L050_BASE_T000_A04,0.1146,0.6146,10,0.02165260292315697,True
P01_L050,P01,base,P01_L050_BASE_T001_A01,-0.1604,0.3396,11,0.03790442271878623,True
P01_L050,P01,base,P01_L050_BASE_T001_A02,-0.2521,0.2479,10,0.059506687741552024,True
P01_L050,P01,base,P01_L050_BASE_T001_A03,-0.0688,0.4312,10,0.06271764598723181,True
P01_L050,P01,base,P01_L050_BASE_T002_A01,-0.2063,0.29369999999999996,11,0.0696687341383089,True
P01_L050,P01,base,P01_L050_BASE_T002_A02,-0.1146,0.3854,10,0.05749446448547593,False
P01_L050,P01,base,P01_L050_BASE_T003_A01,-0.2979,0.2021,11,0.03883951003863282,True
P01_L050,P01,base,P01_L050_BASE_T003_A02,0.2063,0.7063,10,0.0381407998332747,True
P01_L050,P01,base,P01_L050_BASE_T003_A03,-0.0229,0.4771,10,0.06664103730989286,False
P01_L050,P01,base,P01_L050_BASE_T004_A01,-0.4813,0.018699999999999994,10,0.06664103730989286,True
P01_L050,P01,base,P01_L050_BASE_T004_A02,-0.2979,0.2021,11,0.04019886915637135,True
P01_L050,P01,base,P01_L050_BASE_T004_A03,-0.1146,0.3854,10,0.059506687741552024,True
P01_L050,P01,base,P01_L050_BASE_T004_A04,0.0688,0.5688,10,0.07599795618766741,True
P01_L050,P01,base,P01_L050_BASE_T005_A01,-0.0229,0.4771,11,0.043579080055657214,True
P01_L050,P01,base,P01_L050_BASE_T005_A02,-0.2063,0.29369999999999996,10,0.07599795618766741,True
P01_L050,P01,base,P01_L050_BASE_T005_A03,0.1604,0.6604,10,0.03317427874306053,True
P01_L050,P01,base,P01_L050_BASE_T005_A04,-0.3896,0.1104,10,0.06786185757152888,True
P01_L050,P01,base,P01_L050_BASE_T006_A01,-0.4354,0.06459999999999999,11,0.06731283908380269,True
P01_L050,P01,base,P01_L050_BASE_T006_A02,-0.0688,0.4312,10,0.06664103730989286,True
P01_L050,P01,base,P01_L050_BASE_T006_A03,0.1146,0.6146,10,0.03317427874306053,True
P01_L050,P01,base,P01_L050_BASE_T006_A04,-0.2521,0.2479,11,0.0458430969497476,True
P01_L050,P01,base,P01_L050_BASE_T007_A01,0.2063,0.7063,10,0.0381407998332747,True
P01_L050,P01,base,P01_L050_BASE_T007_A02,-0.3438,0.1562,10,0.05133929605680312,True
P01_L050,P01,base,P01_L050_BASE_T007_A03,0.0229,0.5229,11,0.052279804302860194,True
P01_L050,P01,base,P01_L050_BASE_T007_A04,-0.1604,0.3396,10,0.07599798123824061,True
P01_L050,P01,base,P01_L050_BASE_T008_A01,-0.0,0.5,11,0.0242947950218861,True
P01_L050,P01,base,P01_L050_BASE_T008_A02,-0.0917,0.4083,10,0.03317427874306053,True
P01_L050,P01,base,P01_L050_BASE_T008_A03,-0.4584,0.041600000000000026,10,0.037832224930084264,True
P01_L050,P01,base,P01_L050_BASE_T008_A04,-0.3667,0.13329999999999997,11,0.03041150116978112,True
P01_L050,P01,base,P01_L050_BASE_T008_A05,-0.1833,0.3167,10,0.03317433062943993,True
P01_L050,P01,base,P01_L050_BASE_T008_A06,-0.275,0.22499999999999998,10,0.038213635375917585,True
P01_L050,P01,base,P01_L050_BASE_T009_A01,-0.2292,0.27080000000000004,11,0.033508725995413845,True
P01_L050,P01,base,P01_L050_BASE_T009_A02,-0.4125,0.08750000000000002,10,0.06664103730989286,True
P01_L050,P01,base,P01_L050_BASE_T009_A03,-0.0458,0.4542,11,0.029383120840035807,True
P01_L050,P01,base,P01_L050_BASE_T010_A01,-0.1375,0.3625,11,0.03468152712201531,True
P01_L050,P01,base,P01_L050_BASE_T010_A02,-0.3209,0.17909999999999998,10,0.037832254870626726,True
P01_L050,P01,base,P01_L050_BASE_T010_A03,0.0458,0.5458,10,0.03317427874306053,True
P01_L050,P01,base,P01_L050_BASE_T011_A01,-0.0458,0.4542,10,0.03378204758171496,True
P01_L050,P01,base,P01_L050_BASE_T011_A02,-0.1833,0.3167,10,0.02241041647329719,True
P01_L050,P01,base,P01_L050_BASE_T011_A03,-0.3209,0.17909999999999998,10,0.0381407998332747,True
P01_L050,P01,base,P01_L050_BASE_T011_A04,-0.4584,0.041600000000000026,10,0.03317427874306053,True
P01_L050,P01,base,P01_L050_BASE_T012_A01,-0.1375,0.3625,10,0.03317427874306053,True
P01_L050,P01,base,P01_L050_BASE_T012_A02,-0.0,0.5,11,0.03468152712201531,True
P01_L050,P01,base,P01_L050_BASE_T012_A03,-0.4125,0.08750000000000002,10,0.03317427874306053,True
P01_L050,P01,base,P01_L050_BASE_T012_A04,-0.275,0.22499999999999998,10,0.02862107738991378,True
P01_L050,P01,base,P01_L050_BASE_T013_A01,-0.2292,0.27080000000000004,10,0.025097206229678756,True
P01_L050,P01,base,P01_L050_BASE_T013_A02,0.0458,0.5458,10,0.03317427874306053,True
P01_L050,P01,base,P01_L050_BASE_T013_A03,-0.3667,0.13329999999999997,11,0.03468150336314999,True
P01_L050,P01,base,P01_L050_BASE_T013_A04,-0.0917,0.4083,10,0.03317427874306053,True
P01_L050,P01,base,P01_L050_BASE_T014_A01,-0.3209,0.17909999999999998,11,0.03468150336314999,True
P01_L050,P01,base,P01_L050_BASE_T014_A02,-0.0458,0.4542,10,0.03317427874306053,True
P01_L050,P01,base,P01_L050_BASE_T014_A03,-0.4584,0.041600000000000026,10,0.043144151841318354,True
P01_L050,P01,base,P01_L050_BASE_T014_A04,-0.1833,0.3167,10,0.03317427874306053,True
P01_L050,P01,base,P01_L050_BASE_T015_A01,-0.0,0.5,10,0.0381407998332747,True
P01_L050,P01,base,P01_L050_BASE_T015_A02,-0.1375,0.3625,11,0.030411473496613314,True
P01_L050,P01,base,P01_L050_BASE_T015_A03,-0.4125,0.08750000000000002,10,0.037832254870626726,True
P01_L050,P01,base,P01_L050_BASE_T015_A04,-0.275,0.22499999999999998,10,0.031221173355115723,True
P01_L050,P01,base,P01_L050_BASE_T016_A01,-0.3667,0.13329999999999997,10,0.04349601686209256,True
P01_L050,P01,base,P01_L050_BASE_T016_A02,-0.0917,0.4083,10,0.04093523312726108,True
P01_L050,P01,base,P01_L050_BASE_T016_A03,-0.2292,0.27080000000000004,10,0.02555702546322645,True
P01_L050,P01,base,P01_L050_BASE_T016_A04,0.0458,0.5458,11,0.027878749997659564,True
P01_L050,P01,base,P01_L050_BASE_T017_A01,-0.2292,0.27080000000000004,10,0.03317427874306053,True
P01_L050,P01,base,P01_L050_BASE_T017_A02,0.0458,0.5458,10,0.05749446448547593,True
P01_L050,P01,base,P01_L050_BASE_T017_A03,-0.3667,0.13329999999999997,11,0.029383120840035807,True
P01_L050,P01,base,P01_L050_BASE_T017_A04,-0.0917,0.4083,10,0.037832224930084264,True
P01_L050,P01,base,P01_L050_BASE_T018_A01,-0.0,0.5,10,0.04314417931592376,True
P01_L050,P01,base,P01_L050_BASE_T018_A02,-0.275,0.22499999999999998,10,0.031221173355115723,True
P01_L050,P01,base,P01_L050_BASE_T018_A03,-0.4125,0.08750000000000002,10,0.037832254870626726,True
P01_L050,P01,base,P01_L050_BASE_T018_A04,-0.1375,0.3625,10,0.03560491858591832,True
P01_L050,P01,base,P01_L050_BASE_T019_A01,-0.3209,0.17909999999999998,11,0.016545901069715225,True
P01_L050,P01,base,P01_L050_BASE_T019_A02,-0.4584,0.041600000000000026,10,0.05041569679370731,True
P01_L050,P01,base,P01_L050_BASE_T019_A03,-0.0458,0.4542,11,0.030411525202239196,True
P01_L050,P01,base,P01_L050_BASE_T019_A04,-0.1833,0.3167,10,0.03317433062943993,True
P01_L050,P01,base,P01_L050_BASE_T020_A01,-0.1146,0.3854,10,0.052227307816090376,True
P01_L050,P01,base,P01_L050_BASE_T020_A02,-0.2979,0.2021,11,0.038760382284503576,True
P01_L050,P01,base,P01_L050_BASE_T020_A03,-0.4813,0.018699999999999994,10,0.05946589131974575,True
P01_L050,P01,base,P01_L050_BASE_T020_A04,0.0688,0.5688,10,0.05293926804904917,True
P01_L050,P01,base,P01_L050_BASE_T021_A01,-0.3896,0.1104,10,0.09467339541743051,True
P01_L050,P01,base,P01_L050_BASE_T021_A02,0.1604,0.6604,10,0.02960247559524313,True
P01_L050,P01,base,P01_L050_BASE_T021_A03,-0.0229,0.4771,11,0.05109613950258729,True
P01_L050,P01,base,P01_L050_BASE_T021_A04,-0.2063,0.29369999999999996,10,0.06634649475409164,True
P01_L050,P01,base,P01_L050_BASE_T022_A01,-0.3438,0.1562,10,0.07503224667872678,True
P01_L050,P01,base,P01_L050_BASE_T022_A02,0.0229,0.5229,10,0.09467339541743051,True
P01_L050,P01,base,P01_L050_BASE_T022_A03,0.2063,0.7063,10,0.05293929306397457,True
P01_L050,P01,base,P01_L050_BASE_T022_A04,-0.4354,0.06459999999999999,10,0.10041952104557743,True
P01_L050,P01,base,P01_L050_BASE_T022_A05,0.1146,0.6146,11,0.02349841740358104,True
P01_L050,P01,base,P01_L050_BASE_T022_A06,-0.0688,0.4312,11,0.06129259721562224,True
P01_L050,P01,base,P01_L050_BASE_T022_A07,-0.2521,0.2479,10,0.07904935421343827,True
P01_L050,P01,base,P01_L050_BASE_T022_A08,-0.1604,0.3396,10,0.045797102932830895,True
P01_L050,P01,base,P01_L050_BASE_T023_A01,-0.3896,0.1104,10,0.06634652003479764,True
P01_L050,P01,base,P01_L050_BASE_T023_A02,-0.4813,0.018699999999999994,11,0.0693167276035564,True
P01_L050,P01,base,P01_L050_BASE_T023_A03,0.0688,0.5688,10,0.059064720624144196,True
P01_L050,P01,base,P01_L050_BASE_T023_A04,-0.2979,0.2021,10,0.0693167738943936,True
P01_L050,P01,base,P01_L050_BASE_T023_A05,-0.1146,0.3854,10,0.09000526139376311,True
P01_L050,P01,base,P01_L050_BASE_T023_A06,-0.0229,0.4771,10,0.06634652003479764,True
P01_L050,P01,base,P01_L050_BASE_T023_A07,0.1604,0.6604,10,0.04139218873686653,True
P01_L050,P01,base,P01_L050_BASE_T023_A08,-0.2063,0.29369999999999996,10,0.08371397912832945,True
P01_L050,P01,base,P01_L050_BASE_T024_A01,0.1146,0.6146,11,0.030719107825174646,True
P01_L050,P01,base,P01_L050_BASE_T024_A02,-0.4354,0.06459999999999999,10,0.08371399171505152,True
P01_L050,P01,base,P01_L050_BASE_T024_A03,-0.0688,0.4312,10,0.059064720624144196,True
P01_L050,P01,base,P01_L050_BASE_T024_A04,-0.2521,0.2479,11,0.054565494608847596,True
P01_L050,P01,base,P01_L050_BASE_T025_A01,0.0229,0.5229,10,0.07085135505762362,True
P01_L050,P01,base,P01_L050_BASE_T025_A02,-0.3438,0.1562,10,0.07503224667872678,True
P01_L050,P01,base,P01_L050_BASE_T025_A03,-0.1604,0.3396,10,0.08203113192316172,True
P01_L050,P01,base,P01_L050_BASE_T025_A04,0.2063,0.7063,10,0.033758920757674275,True
P01_L050,P01,base,P01_L050_BASE_T026_A01,-0.3438,0.1562,10,0.0388394658073078,True
P01_L050,P01,base,P01_L050_BASE_T026_A02,0.0688,0.5688,10,0.06664103730989286,True
P01_L050,P01,base,P01_L050_BASE_T026_A03,-0.4354,0.06459999999999999,10,0.06386661546257527,True
P01_L050,P01,base,P01_L050_BASE_T026_A04,0.1604,0.6604,11,0.01933454815901729,True
P01_L050,P01,flanker,P01_L050_FLANKER_T000_A01,-0.2521,0.2479,10,0.07599795618766741,True
P01_L050,P01,flanker,P01_L050_FLANKER_T000_A02,-0.4354,0.06459999999999999,10,0.07802140429530859,True
P01_L050,P01,flanker,P01_L050_FLANKER_T000_A03,-0.0688,0.4312,10,0.06786190307695232,True
P01_L050,P01,flanker,P01_L050_FLANKER_T000_A04,0.1146,0.6146,11,0.022820965841323686,True
P01_L050,P01,flanker,P01_L050_FLANKER_T001_A01,-0.1604,0.3396,10,0.07739024877887035,True
P01_L050,P01,flanker,P01_L050_FLANKER_T001_A02,0.0229,0.5229,10,0.06664103730989286,True
P01_L050,P01,flanker,P01_L050_FLANKER_T001_A03,-0.3438,0.1562,10,0.07599795618766741,True
P01_L050,P01,flanker,P01_L050_FLANKER_T001_A04,0.2063,0.7063,10,0.0356049288419112,True
P01_L050,P01,flanker,P01_L050_FLANKER_T002_A01,-0.4813,0.018699999999999994,10,0.04429284917963221,True
P01_L050,P01,flanker,P01_L050_FLANKER_T002_A02,-0.1146,0.3854,10,0.04501837344783072,True
P01_L050,P01,flanker,P01_L050_FLANKER_T002_A03,0.0688,0.5688,10,0.057494452434035455,True
P01_L050,P01,flanker,P01_L050_FLANKER_T002_A04,-0.2979,0.2021,11,0.04202522629454739,True
P01_L050,P01,flanker,P01_L050_FLANKER_T003_A01,-0.2063,0.29369999999999996,10,0.07599792901150923,True
P01_L050,P01,flanker,P01_L050_FLANKER_T003_A02,-0.0229,0.4771,10,0.07599795618766741,True
P01_L050,P01,flanker,P01_L050_FLANKER_T003_A03,-0.3896,0.1104,10,0.07599795618766741,True
P01_L050,P01,flanker,P01_L050_FLANKER_T003_A04,0.1604,0.6604,11,0.03468152712201531,True
P01_L050,P01,flanker,P01_L050_FLANKER_T004_A01,-0.4354,0.06459999999999999,10,0.08737554881190202,True
