condition_id,experiment,staircase_id,source_id,source_staircase_id,probe_position_deg,trials_recorded,trials_used,distinct_signed_positions,detected_reversals,final_five_geometric_threshold
P03_L049,flanker,P03_L049_FLANKER_T008_A03,P03_L049_FLANKER_T008,3.0,0.2578,48,48,1,11,0.031130354217404628
P03_L049,flanker,P03_L049_FLANKER_T008_A04,P03_L049_FLANKER_T008,4.0,0.0172,77,77,1,11,0.022983872273788862
P03_L049,flanker,P03_L049_FLANKER_T009_A01,P03_L049_FLANKER_T009,1.0,-0.4011,48,48,1,10,0.07639478181411753
P03_L049,flanker,P03_L049_FLANKER_T009_A02,P03_L049_FLANKER_T009,2.0,0.3151,36,36,1,10,0.03002035894580909
P03_L049,flanker,P03_L049_FLANKER_T009_A03,P03_L049_FLANKER_T009,3.0,0.0802,54,54,1,10,0.03904236105247451
P03_L049,flanker,P03_L049_FLANKER_T009_A04,P03_L049_FLANKER_T009,4.0,-0.1604,45,45,1,10,0.03543364948628696
P03_L049,flanker,P03_L049_FLANKER_T010_A01,P03_L049_FLANKER_T010,1.0,0.0802,39,39,1,10,0.019753858650415197
P03_L049,flanker,P03_L049_FLANKER_T010_A02,P03_L049_FLANKER_T010,2.0,-0.1604,43,43,1,10,0.01763908090016972
P03_L049,flanker,P03_L049_FLANKER_T010_A03,P03_L049_FLANKER_T010,3.0,0.3151,51,51,1,10,0.029536554842345308
P03_L049,flanker,P03_L049_FLANKER_T010_A04,P03_L049_FLANKER_T010,4.0,-0.4011,40,40,1,10,0.06877265922427704
P03_L049,flanker,P03_L049_FLANKER_T011_A01,P03_L049_FLANKER_T011,1.0,0.0802,52,52,1,10,0.02802436830502783
P03_L049,flanker,P03_L049_FLANKER_T011_A02,P03_L049_FLANKER_T011,2.0,0.3151,56,56,1,10,0.02569049414526267
P03_L049,flanker,P03_L049_FLANKER_T011_A03,P03_L049_FLANKER_T011,3.0,-0.1604,45,45,1,10,0.04525351125685756
P03_L049,flanker,P03_L049_FLANKER_T011_A04,P03_L049_FLANKER_T011,4.0,-0.4011,50,50,1,10,0.09257126220265074
P03_L049,flanker,P03_L049_FLANKER_T012_A01,P03_L049_FLANKER_T012,1.0,0.3782,53,53,1,10,0.07003254003120093
P03_L049,flanker,P03_L049_FLANKER_T012_A02,P03_L049_FLANKER_T012,2.0,-0.338,42,42,1,10,0.10366977590839072
P03_L049,flanker,P03_L049_FLANKER_T012_A03,P03_L049_FLANKER_T012,3.0,-0.1031,44,44,1,10,0.06877267123620542
P03_L049,flanker,P03_L049_FLANKER_T012_A04,P03_L049_FLANKER_T012,4.0,0.1375,44,44,1,10,0.07441354131300863
P03_L049,flanker,P03_L049_FLANKER_T013_A01,P03_L049_FLANKER_T013,1.0,0.0802,55,55,1,10,0.034235472716539955
P03_L049,flanker,P03_L049_FLANKER_T013_A02,P03_L049_FLANKER_T013,2.0,0.3151,65,65,1,11,0.02462087075536901
P03_L049,flanker,P03_L049_FLANKER_T013_A03,P03_L049_FLANKER_T013,3.0,-0.1604,53,53,1,10,0.021201170476140677
P03_L049,flanker,P03_L049_FLANKER_T013_A04,P03_L049_FLANKER_T013,4.0,-0.4011,42,42,1,10,0.05933348769357536
P03_L049,flanker,P03_L049_FLANKER_T014_A01,P03_L049_FLANKER_T014,1.0,-0.1031,52,52,1,10,0.09257119934751044
P03_L049,flanker,P03_L049_FLANKER_T014_A02,P03_L049_FLANKER_T014,2.0,0.3782,49,49,1,10,0.06766437041086451
P03_L049,flanker,P03_L049_FLANKER_T014_A03,P03_L049_FLANKER_T014,3.0,0.1375,50,50,1,10,0.05026897222611628
P03_L049,flanker,P03_L049_FLANKER_T014_A04,P03_L049_FLANKER_T014,4.0,-0.338,63,63,1,10,0.0689041763440691
P03_L049,flanker,P03_L049_FLANKER_T015_A01,P03_L049_FLANKER_T015,1.0,-0.338,41,41,1,10,0.06877265922427704
P03_L049,flanker,P03_L049_FLANKER_T015_A02,P03_L049_FLANKER_T015,2.0,-0.1031,47,47,1,10,0.05202834644682993
P03_L049,flanker,P03_L049_FLANKER_T015_A03,P03_L049_FLANKER_T015,3.0,0.3782,38,38,1,10,0.06877267123620542
P03_L049,flanker,P03_L049_FLANKER_T015_A04,P03_L049_FLANKER_T015,4.0,0.1375,52,52,1,11,0.04570965078181494
P03_L100,base,P03_L100_BASE_T000_A01,P03_L100_BASE_T000,1.0,0.212,37,37,1,10,0.11919005678179921
P03_L100,base,P03_L100_BASE_T000_A02,P03_L100_BASE_T000,2.0,-0.3552,41,41,1,10,0.0520283136453255
P03_L100,base,P03_L100_BASE_T000_A03,P03_L100_BASE_T000,3.0,0.0229,47,47,1,10,0.06766425973496472
P03_L100,base,P03_L100_BASE_T000_A04,P03_L100_BASE_T000,4.0,-0.1662,58,58,1,11,0.05395199777929407
P03_L100,base,P03_L100_BASE_T000_A05,P03_L100_BASE_T000,5.0,0.4011,47,47,1,10,0.10366974121870853
P03_L100,base,P03_L100_BASE_T001_A01,P03_L100_BASE_T001,1.0,-0.1146,45,45,1,10,0.08117377586790923
P03_L100,base,P03_L100_BASE_T001_A02,P03_L100_BASE_T001,2.0,0.0745,44,44,1,10,0.07842888811897843
P03_L100,base,P03_L100_BASE_T001_A03,P03_L100_BASE_T001,3.0,-0.3037,46,46,1,10,0.05933351443980976
P03_L100,base,P03_L100_BASE_T001_A04,P03_L100_BASE_T001,4.0,0.2636,48,48,1,11,0.04730944682925269
P03_L100,base,P03_L100_BASE_T001_A05,P03_L100_BASE_T001,5.0,0.4526,45,45,1,10,0.05629578069393223
P03_L100,base,P03_L100_BASE_T002_A01,P03_L100_BASE_T002,1.0,-0.1146,37,37,1,10,0.09090582932003076
P03_L100,base,P03_L100_BASE_T002_A02,P03_L100_BASE_T002,2.0,0.2636,34,34,1,10,0.09090582932003076
P03_L100,base,P03_L100_BASE_T002_A03,P03_L100_BASE_T002,3.0,0.4526,50,50,1,11,0.04336942515993926
P03_L100,base,P03_L100_BASE_T002_A04,P03_L100_BASE_T002,4.0,-0.3037,40,40,1,10,0.06877270355328113
P03_L100,base,P03_L100_BASE_T002_A05,P03_L100_BASE_T002,5.0,0.0745,44,44,1,10,0.040408751461248914
P03_L100,base,P03_L100_BASE_T003_A01,P03_L100_BASE_T003,1.0,0.0745,34,34,1,10,0.04683733873041354
P03_L100,base,P03_L100_BASE_T003_A02,P03_L100_BASE_T003,2.0,-0.1146,42,42,1,11,0.054835748338971986
P03_L100,base,P03_L100_BASE_T003_A03,P03_L100_BASE_T003,3.0,0.2636,47,47,1,10,0.06472377078953302
P03_L100,base,P03_L100_BASE_T003_A04,P03_L100_BASE_T003,4.0,0.4526,64,64,1,10,0.05439207257523213
P03_L100,base,P03_L100_BASE_T003_A05,P03_L100_BASE_T003,5.0,-0.3037,42,42,1,10,0.059333441422541704
P03_L100,base,P03_L100_BASE_T004_A01,P03_L100_BASE_T004,1.0,-0.1146,52,52,1,10,0.06091321848022459
P03_L100,base,P03_L100_BASE_T004_A02,P03_L100_BASE_T004,2.0,0.0745,48,48,1,10,0.059333441422541704
P03_L100,base,P03_L100_BASE_T004_A03,P03_L100_BASE_T004,3.0,0.2636,51,51,1,11,0.050268970183544
P03_L100,base,P03_L100_BASE_T004_A04,P03_L100_BASE_T004,4.0,0.4526,43,43,1,10,0.10366962466360144
P03_L100,base,P03_L100_BASE_T004_A05,P03_L100_BASE_T004,5.0,-0.3037,47,47,1,10,0.05933351443980976
P03_L100,base,P03_L100_BASE_T005_A01,P03_L100_BASE_T005,1.0,0.4985,57,57,1,10,0.07654066553958061
P03_L100,base,P03_L100_BASE_T005_A02,P03_L100_BASE_T005,2.0,0.3094,44,44,1,10,0.06877264818717442
P03_L100,base,P03_L100_BASE_T005_A03,P03_L100_BASE_T005,3.0,0.1203,55,55,1,10,0.12039151803583485
P03_L100,base,P03_L100_BASE_T005_A04,P03_L100_BASE_T005,4.0,-0.2578,46,46,1,10,0.09677700241964925
P03_L100,base,P03_L100_BASE_T005_A05,P03_L100_BASE_T005,5.0,-0.0688,59,59,1,11,0.12359702804874788
P03_L100,base,P03_L100_BASE_T006_A01,P03_L100_BASE_T006,1.0,0.4985,42,42,1,11,0.04730944682925269
P03_L100,base,P03_L100_BASE_T006_A02,P03_L100_BASE_T006,2.0,-0.0688,45,45,1,10,0.1182256686034135
P03_L100,base,P03_L100_BASE_T006_A03,P03_L100_BASE_T006,3.0,0.1203,42,42,1,10,0.10366974121870853
P03_L100,base,P03_L100_BASE_T006_A04,P03_L100_BASE_T006,4.0,0.3094,47,47,1,10,0.06821624581694659
P03_L100,base,P03_L100_BASE_T006_A05,P03_L100_BASE_T006,5.0,-0.2578,49,49,1,10,0.07842888811897843
P03_L100,base,P03_L100_BASE_T007_A01,P03_L100_BASE_T007,1.0,0.3094,42,42,1,10,0.04525345941874622
P03_L100,base,P03_L100_BASE_T007_A02,P03_L100_BASE_T007,2.0,0.4985,49,49,1,10,0.051607343797021754
P03_L100,base,P03_L100_BASE_T007_A03,P03_L100_BASE_T007,3.0,-0.0688,38,38,1,10,0.10366974121870853
P03_L100,base,P03_L100_BASE_T007_A04,P03_L100_BASE_T007,4.0,0.1203,37,37,1,10,0.10366974121870853
P03_L100,base,P03_L100_BASE_T007_A05,P03_L100_BASE_T007,5.0,-0.2578,42,42,1,10,0.11919005678179921
P03_L100,base,P03_L100_BASE_T008_A01,P03_L100_BASE_T008,1.0,-0.2578,38,38,1,10,0.10366974121870853
P03_L100,base,P03_L100_BASE_T008_A02,P03_L100_BASE_T008,2.0,0.4985,44,44,1,10,0.05933351443980976
P03_L100,base,P03_L100_BASE_T008_A03,P03_L100_BASE_T008,3.0,0.1203,40,40,1,10,0.09090582932003076
P03_L100,base,P03_L100_BASE_T008_A04,P03_L100_BASE_T008,4.0,0.3094,39,39,1,10,0.0520283136453255
P03_L100,base,P03_L100_BASE_T008_A05,P03_L100_BASE_T008,5.0,-0.0688,37,37,1,10,0.10366974121870853
P03_L100,base,P03_L100_BASE_T009_A01,P03_L100_BASE_T009,1.0,-0.0229,41,41,1,10,0.10366974121870853
P03_L100,base,P03_L100_BASE_T009_A02,P03_L100_BASE_T009,2.0,-0.4011,46,46,1,10,0.08486170876359471
P03_L100,base,P03_L100_BASE_T009_A03,P03_L100_BASE_T009,3.0,0.1662,44,44,1,10,0.10016408662462595
P03_L100,base,P03_L100_BASE_T009_A04,P03_L100_BASE_T009,4.0,-0.212,60,60,1,10,0.10471483817436146
P03_L100,base,P03_L100_BASE_T009_A05,P03_L100_BASE_T009,5.0,0.3552,58,58,1,11,0.10837972255561872
P03_L100,base,P03_L100_BASE_T010_A01,P03_L100_BASE_T010,1.0,-0.4011,41,41,1,10,0.13592517897171238
P03_L100,base,P03_L100_BASE_T010_A02,P03_L100_BASE_T010,2.0,-0.0229,49,49,1,10,0.0918222923144829
P03_L100,base,P03_L100_BASE_T010_A03,P03_L100_BASE_T010,3.0,0.1662,52,52,1,11,0.12359702804874788
P03_L100,base,P03_L100_BASE_T010_A04,P03_L100_BASE_T010,4.0,-0.212,61,61,1,10,0.1348254975465811
P03_L100,base,P03_L100_BASE_T010_A05,P03_L100_BASE_T010,5.0,0.3552,46,46,1,10,0.1182256686034135
P03_L100,base,P03_L100_BASE_T011_A01,P03_L100_BASE_T011,1.0,-0.212,41,41,1,10,0.1182256686034135
P03_L100,base,P03_L100_BASE_T011_A02,P03_L100_BASE_T011,2.0,-0.4011,42,42,1,10,0.12359702804874788
P03_L100,base,P03_L100_BASE_T011_A03,P03_L100_BASE_T011,3.0,-0.0229,47,47,1,11,0.10471483290021334
P03_L100,base,P03_L100_BASE_T011_A04,P03_L100_BASE_T011,4.0,0.1662,43,43,1,10,0.10366974121870853
P03_L100,base,P03_L100_BASE_T011_A05,P03_L100_BASE_T011,5.0,0.3552,36,36,1,10,0.10366974121870853
P03_L100,base,P03_L100_BASE_T012_A01,P03_L100_BASE_T012,1.0,-0.0229,49,49,1,10,0.1550101086177315
P03_L100,base,P03_L100_BASE_T012_A02,P03_L100_BASE_T012,2.0,0.1662,41,41,1,10,0.10643000278226544
P03_L100,base,P03_L100_BASE_T012_A03,P03_L100_BASE_T012,3.0,-0.4011,39,39,1,10,0.1575491364806032
P03_L100,base,P03_L100_BASE_T012_A04,P03_L100_BASE_T012,4.0,-0.212,41,41,1,10,0.21206838792642926
P03_L100,base,P03_L100_BASE_T012_A05,P03_L100_BASE_T012,5.0,0.3552,50,50,1,11,0.09503597473396212
P03_L100,base,P03_L100_BASE_T013_A01,P03_L100_BASE_T013,1.0,0.0229,49,49,1,10,0.051607343797021754
P03_L100,base,P03_L100_BASE_T013_A02,P03_L100_BASE_T013,2.0,-0.1662,43,43,1,10,0.1072980262193196
P03_L100,base,P03_L100_BASE_T013_A03,P03_L100_BASE_T013,3.0,-0.3552,48,48,1,10,0.07639480208179217
P03_L100,base,P03_L100_BASE_T013_A04,P03_L100_BASE_T013,4.0,0.4011,44,44,1,10,0.14068239182193268
P03_L100,base,P03_L100_BASE_T013_A05,P03_L100_BASE_T013,5.0,0.212,34,34,1,10,0.10366974121870853
P03_L100,base,P03_L100_BASE_T014_A01,P03_L100_BASE_T014,1.0,-0.1662,41,41,1,10,0.06877264818717442
P03_L100,base,P03_L100_BASE_T014_A02,P03_L100_BASE_T014,2.0,-0.3552,57,57,1,11,0.07131547740509345
P03_L100,base,P03_L100_BASE_T014_A03,P03_L100_BASE_T014,3.0,0.4011,40,40,1,10,0.10366974121870853
P03_L100,base,P03_L100_BASE_T014_A04,P03_L100_BASE_T014,4.0,0.0229,36,36,1,10,0.09090582932003076
P03_L100,base,P03_L100_BASE_T014_A05,P03_L100_BASE_T014,5.0,0.212,56,56,1,10,0.10556890770886998
P03_L100,base,P03_L100_BASE_T015_A01,P03_L100_BASE_T015,1.0,0.4011,43,43,1,10,0.10366974121870853
P03_L100,base,P03_L100_BASE_T015_A02,P03_L100_BASE_T015,2.0,-0.1662,47,47,1,10,0.04645836146164087
P03_L100,base,P03_L100_BASE_T015_A03,P03_L100_BASE_T015,3.0,0.212,36,36,1,10,0.10366974121870853
P03_L100,base,P03_L100_BASE_T015_A04,P03_L100_BASE_T015,4.0,0.0229,40,40,1,10,0.0516073797168132
P03_L100,base,P03_L100_BASE_T015_A05,P03_L100_BASE_T015,5.0,-0.3552,51,51,1,10,0.07842888811897843
P03_L100,flanker,P03_L100_FLANKER_T000_A01,P03_L100_FLANKER_T000,1.0,-0.1662,43,43,1,10,0.0493646792045203
P03_L100,flanker,P03_L100_FLANKER_T000_A02,P03_L100_FLANKER_T000,2.0,0.212,37,37,1,10,0.10366974121870853
P03_L100,flanker,P03_L100_FLANKER_T000_A03,P03_L100_FLANKER_T000,3.0,0.4011,55,55,1,11,0.09935363805702438
P03_L100,flanker,P03_L100_FLANKER_T000_A04,P03_L100_FLANKER_T000,4.0,-0.3552,40,40,1,10,0.0520283136453255
P03_L100,flanker,P03_L100_FLANKER_T000_A05,P03_L100_FLANKER_T000,5.0,0.0229,47,47,1,10,0.06766425973496472
P03_L100,flanker,P03_L100_FLANKER_T001_A01,P03_L100_FLANKER_T001,1.0,-0.3037,38,38,1,10,0.0520283136453255
P03_L100,flanker,P03_L100_FLANKER_T001_A02,P03_L100_FLANKER_T001,2.0,-0.1146,40,40,1,10,0.0520283136453255
P03_L100,flanker,P03_L100_FLANKER_T001_A03,P03_L100_FLANKER_T001,3.0,0.0745,52,52,1,11,0.06253505905974674
P03_L100,flanker,P03_L100_FLANKER_T001_A04,P03_L100_FLANKER_T001,4.0,0.4526,56,56,1,10,0.04008180965643985
P03_L100,flanker,P03_L100_FLANKER_T001_A05,P03_L100_FLANKER_T001,5.0,0.2636,44,44,1,10,0.03221986222512224
P03_L100,flanker,P03_L100_FLANKER_T002_A01,P03_L100_FLANKER_T002,1.0,0.4526,40,40,1,10,0.04525345941874622
P03_L100,flanker,P03_L100_FLANKER_T002_A02,P03_L100_FLANKER_T002,2.0,-0.3037,39,39,1,10,0.0520283136453255
P03_L100,flanker,P03_L100_FLANKER_T002_A03,P03_L100_FLANKER_T002,3.0,0.0745,41,41,1,10,0.051607343797021754
P03_L100,flanker,P03_L100_FLANKER_T002_A04,P03_L100_FLANKER_T002,4.0,-0.1146,43,43,1,10,0.04525349573300749
P03_L100,flanker,P03_L100_FLANKER_T002_A05,P03_L100_FLANKER_T002,5.0,0.2636,49,49,1,11,0.047309410252544246
P03_L100,flanker,P03_L100_FLANKER_T003_A01,P03_L100_FLANKER_T003,1.0,-0.1146,40,40,1,10,0.04525342630842334
P03_L100,flanker,P03_L100_FLANKER_T003_A02,P03_L100_FLANKER_T003,2.0,0.4526,43,43,1,10,0.059333441422541704
P03_L100,flanker,P03_L100_FLANKER_T003_A03,P03_L100_FLANKER_T003,3.0,0.0745,48,48,1,10,0.056295724408094154
P03_L100,flanker,P03_L100_FLANKER_T003_A04,P03_L100_FLANKER_T003,4.0,-0.3037,48,48,1,11,0.047309410252544246
P03_L100,flanker,P03_L100_FLANKER_T003_A05,P03_L100_FLANKER_T003,5.0,0.2636,51,51,1,10,0.051607343797021754
P03_L100,flanker,P03_L100_FLANKER_T004_A01,P03_L100_FLANKER_T004,1.0,-0.1146,40,40,1,10,0.06877264818717442
P03_L100,flanker,P03_L100_FLANKER_T004_A02,P03_L100_FLANKER_T004,2.0,0.2636,54,54,1,10,0.05026894736541366
P03_L100,flanker,P03_L100_FLANKER_T004_A03,P03_L100_FLANKER_T004,3.0,0.4526,43,43,1,10,0.051607343797021754
P03_L100,flanker,P03_L100_FLANKER_T004_A04,P03_L100_FLANKER_T004,4.0,-0.3037,44,44,1,10,0.0520283136453255
P03_L100,flanker,P03_L100_FLANKER_T004_A05,P03_L100_FLANKER_T004,5.0,0.0745,40,40,1,10,0.04525345941874622
P03_L100,flanker,P03_L100_FLANKER_T005_A01,P03_L100_FLANKER_T005,1.0,0.3094,57,57,1,10,0.05885352192197433
P03_L100,flanker,P03_L100_FLANKER_T005_A02,P03_L100_FLANKER_T005,2.0,-0.0688,40,40,1,10,0.10366974121870853
P03_L100,flanker,P03_L100_FLANKER_T005_A03,P03_L100_FLANKER_T005,3.0,0.4985,40,40,1,10,0.0520283136453255
P03_L100,flanker,P03_L100_FLANKER_T005_A04,P03_L100_FLANKER_T005,4.0,-0.2578,49,49,1,10,0.08051704524078389
P03_L100,flanker,P03_L100_FLANKER_T005_A05,P03_L100_FLANKER_T005,5.0,0.1203,60,60,1,10,0.1213735480783417
P03_L100,flanker,P03_L100_FLANKER_T006_A01,P03_L100_FLANKER_T006,1.0,-0.0688,41,41,1,10,0.10366974121870853
P03_L100,flanker,P03_L100_FLANKER_T006_A02,P03_L100_FLANKER_T006,2.0,0.3094,50,50,1,10,0.05298148276205134
P03_L100,flanker,P03_L100_FLANKER_T006_A03,P03_L100_FLANKER_T006,3.0,0.1203,49,49,1,10,0.07003257472870218
P03_L100,flanker,P03_L100_FLANKER_T006_A04,P03_L100_FLANKER_T006,4.0,0.4985,45,45,1,10,0.052028357450479935
P03_L100,flanker,P03_L100_FLANKER_T006_A05,P03_L100_FLANKER_T006,5.0,-0.2578,51,51,1,10,0.09257123575788712
P03_L100,flanker,P03_L100_FLANKER_T007_A01,P03_L100_FLANKER_T007,1.0,0.4985,53,53,1,10,0.055840254229045524
P03_L100,flanker,P03_L100_FLANKER_T007_A02,P03_L100_FLANKER_T007,2.0,0.1203,49,49,1,11,0.06042042744568425
P03_L100,flanker,P03_L100_FLANKER_T007_A03,P03_L100_FLANKER_T007,3.0,-0.2578,58,58,1,11,0.05395205351789439
P03_L100,flanker,P03_L100_FLANKER_T007_A04,P03_L100_FLANKER_T007,4.0,0.3094,38,38,1,11,0.041484683064570975
P03_L100,flanker,P03_L100_FLANKER_T007_A05,P03_L100_FLANKER_T007,5.0,-0.0688,44,44,1,10,0.11919005678179921
P03_L100,flanker,P03_L100_FLANKER_T008_A01,P03_L100_FLANKER_T008,1.0,-0.0688,46,46,1,10,0.0901704153819906
P03_L100,flanker,P03_L100_FLANKER_T008_A02,P03_L100_FLANKER_T008,2.0,0.1203,48,48,1,10,0.11822573802799824
P03_L100,flanker,P03_L100_FLANKER_T008_A03,P03_L100_FLANKER_T008,3.0,0.3094,34,34,1,10,0.04525342630842334
P03_L100,flanker,P03_L100_FLANKER_T008_A04,P03_L100_FLANKER_T008,4.0,-0.2578,43,43,1,10,0.10366974121870853
P03_L100,flanker,P03_L100_FLANKER_T008_A05,P03_L100_FLANKER_T008,5.0,0.4985,67,67,1,10,0.06711680519048818
P03_L100,flanker,P03_L100_FLANKER_T009_A01,P03_L100_FLANKER_T009,1.0,-0.4011,42,42,1,10,0.07842888811897843
P03_L100,flanker,P03_L100_FLANKER_T009_A02,P03_L100_FLANKER_T009,2.0,0.1662,54,54,1,10,0.09426708036963746
P03_L100,flanker,P03_L100_FLANKER_T009_A03,P03_L100_FLANKER_T009,3.0,-0.0229,52,52,1,10,0.11822573802799824
P03_L100,flanker,P03_L100_FLANKER_T009_A04,P03_L100_FLANKER_T009,4.0,0.3552,63,63,1,10,0.11726910123773882
P03_L100,flanker,P03_L100_FLANKER_T009_A05,P03_L100_FLANKER_T009,5.0,-0.212,43,43,1,10,0.11822573802799824
P03_L100,flanker,P03_L100_FLANKER_T010_A01,P03_L100_FLANKER_T010,1.0,-0.0229,40,40,1,10,0.11918997958216355
P03_L100,flanker,P03_L100_FLANKER_T010_A02,P03_L100_FLANKER_T010,2.0,0.3552,39,39,1,10,0.10366974121870853
P03_L100,flanker,P03_L100_FLANKER_T010_A03,P03_L100_FLANKER_T010,3.0,-0.212,45,45,1,10,0.10366962466360144
P03_L100,flanker,P03_L100_FLANKER_T010_A04,P03_L100_FLANKER_T010,4.0,0.1662,41,41,1,11,0.09503591450340956
P03_L100,flanker,P03_L100_FLANKER_T010_A05,P03_L100_FLANKER_T010,5.0,-0.4011,39,39,1,10,0.08117377586790923
P03_L100,flanker,P03_L100_FLANKER_T011_A01,P03_L100_FLANKER_T011,1.0,-0.4011,37,37,1,10,0.09090591445346737
P03_L100,flanker,P03_L100_FLANKER_T011_A02,P03_L100_FLANKER_T011,2.0,-0.0229,41,41,1,10,0.11308778450489883
P03_L100,flanker,P03_L100_FLANKER_T011_A03,P03_L100_FLANKER_T011,3.0,-0.212,50,50,1,10,0.10366974121870853
P03_L100,flanker,P03_L100_FLANKER_T011_A04,P03_L100_FLANKER_T011,4.0,0.1662,43,43,1,10,0.10366974121870853
P03_L100,flanker,P03_L100_FLANKER_T011_A05,P03_L100_FLANKER_T011,5.0,0.3552,43,43,1,10,0.10366974121870853
P03_L100,flanker,P03_L100_FLANKER_T012_A01,P03_L100_FLANKER_T012,1.0,-0.0229,49,49,1,10,0.08486170876359471
P03_L100,flanker,P03_L100_FLANKER_T012_A02,P03_L100_FLANKER_T012,2.0,0.3552,55,55,1,10,0.13592521650331646
P03_L100,flanker,P03_L100_FLANKER_T012_A03,P03_L100_FLANKER_T012,3.0,-0.212,43,43,1,10,0.10366974121870853
P03_L100,flanker,P03_L100_FLANKER_T012_A04,P03_L100_FLANKER_T012,4.0,-0.4011,42,42,1,10,0.08486170876359471
P03_L100,flanker,P03_L100_FLANKER_T012_A05,P03_L100_FLANKER_T012,5.0,0.1662,47,47,1,10,0.13592509663741345
P03_L100,flanker,P03_L100_FLANKER_T013_A01,P03_L100_FLANKER_T013,1.0,-0.1662,49,49,1,10,0.02977749294040484
P03_L100,flanker,P03_L100_FLANKER_T013_A02,P03_L100_FLANKER_T013,2.0,0.4011,41,41,1,10,0.11919009690335654
P03_L100,flanker,P03_L100_FLANKER_T013_A03,P03_L100_FLANKER_T013,3.0,-0.3552,49,49,1,10,0.0516073797168132
P03_L100,flanker,P03_L100_FLANKER_T013_A04,P03_L100_FLANKER_T013,4.0,0.212,41,41,1,10,0.07003257199336123
P03_L100,flanker,P03_L100_FLANKER_T013_A05,P03_L100_FLANKER_T013,5.0,0.0229,65,65,1,10,0.0419028690197867
P03_L100,flanker,P03_L100_FLANKER_T014_A01,P03_L100_FLANKER_T014,1.0,0.212,41,41,1,10,0.10366974121870853
P03_L100,flanker,P03_L100_FLANKER_T014_A02,P03_L100_FLANKER_T014,2.0,0.0229,38,38,1,10,0.04525345941874622
P03_L100,flanker,P03_L100_FLANKER_T014_A03,P03_L100_FLANKER_T014,3.0,-0.3552,38,38,1,10,0.09090582932003076
P03_L100,flanker,P03_L100_FLANKER_T014_A04,P03_L100_FLANKER_T014,4.0,0.4011,43,43,1,10,0.1482735765380608
P03_L100,flanker,P03_L100_FLANKER_T014_A05,P03_L100_FLANKER_T014,5.0,-0.1662,57,57,1,11,0.036743810675059066
P03_L100,flanker,P03_L100_FLANKER_T015_A01,P03_L100_FLANKER_T015,1.0,0.212,42,42,1,10,0.1575491364806032
P03_L100,flanker,P03_L100_FLANKER_T015_A02,P03_L100_FLANKER_T015,2.0,-0.3552,35,35,1,10,0.06877264818717442
P03_L100,flanker,P03_L100_FLANKER_T015_A03,P03_L100_FLANKER_T015,3.0,0.0229,53,53,1,10,0.052981421808227486
P03_L100,flanker,P03_L100_FLANKER_T015_A04,P03_L100_FLANKER_T015,4.0,-0.1662,43,43,1,10,0.051607343797021754
P03_L100,flanker,P03_L100_FLANKER_T015_A05,P03_L100_FLANKER_T015,5.0,0.4011,37,37,1,10,0.10366974121870853
P03_L200,base,P03_L200_BASE_T000_A01,P03_L200_BASE_T000,1.0,-0.1662,39,39,1,10,0.10366973293066446
P03_L200,base,P03_L200_BASE_T000_A02,P03_L200_BASE_T000,2.0,0.4011,36,36,1,10,0.11919009965726289
P03_L200,base,P03_L200_BASE_T000_A03,P03_L200_BASE_T000,3.0,-0.3552,47,47,1,10,0.11822574190083344
P03_L200,base,P03_L200_BASE_T000_A04,P03_L200_BASE_T000,4.0,0.212,50,50,1,10,0.18595876538180656
P03_L200,base,P03_L200_BASE_T000_A05,P03_L200_BASE_T000,5.0,0.0229,43,43,1,10,0.1036697904051879
P03_L200,base,P03_L200_BASE_T001_A01,P03_L200_BASE_T001,1.0,0.0745,38,38,1,10,0.11919009965726289
P03_L200,base,P03_L200_BASE_T001_A02,P03_L200_BASE_T001,2.0,0.2636,53,53,1,10,0.09756640850834199
P03_L200,base,P03_L200_BASE_T001_A03,P03_L200_BASE_T001,3.0,0.4526,39,39,1,10,0.10366973293066446
P03_L200,base,P03_L200_BASE_T001_A04,P03_L200_BASE_T001,4.0,-0.3037,33,33,1,10,0.10366973293066446
P03_L200,base,P03_L200_BASE_T001_A05,P03_L200_BASE_T001,5.0,-0.1146,54,54,1,11,0.06042044334154441
P03_L200,base,P03_L200_BASE_T002_A01,P03_L200_BASE_T002,1.0,0.0745,54,54,1,11,0.06042044334154441
P03_L200,base,P03_L200_BASE_T002_A02,P03_L200_BASE_T002,2.0,-0.1146,32,32,1,10,0.09090587286144251
P03_L200,base,P03_L200_BASE_T002_A03,P03_L200_BASE_T002,3.0,0.4526,58,58,1,10,0.09426717455203039
P03_L200,base,P03_L200_BASE_T002_A04,P03_L200_BASE_T002,4.0,-0.3037,51,51,1,10,0.15754936500869066
P03_L200,base,P03_L200_BASE_T002_A05,P03_L200_BASE_T002,5.0,0.2636,42,42,1,10,0.08117389876504688
P03_L200,base,P03_L200_BASE_T003_A01,P03_L200_BASE_T003,1.0,0.4526,49,49,1,10,0.09756640850834199
P03_L200,base,P03_L200_BASE_T003_A02,P03_L200_BASE_T003,2.0,0.0745,44,44,1,10,0.09257120154415077
P03_L200,base,P03_L200_BASE_T003_A03,P03_L200_BASE_T003,3.0,-0.1146,53,53,1,11,0.07131551640200495
P03_L200,base,P03_L200_BASE_T003_A04,P03_L200_BASE_T003,4.0,0.2636,42,42,1,10,0.10366984787971138
