condition_id,frequency_cpd,density_per_cpd
P01_L010,4.135913513513514,0.20873058468991804
P01_L010,4.14341981981982,0.21193027123766914
P01_L010,4.1509261261261265,0.21493303034183292
P01_L010,4.158432432432432,0.21772977334759472
P01_L010,4.165938738738739,0.2203120516470346
P01_L010,4.173445045045045,0.22267210201263937
P01_L010,4.180951351351352,0.22480288812269142
P01_L010,4.188457657657658,0.22669813795515167
P01_L010,4.1959639639639645,0.22835237676069417
P01_L010,4.20347027027027,0.2297609553624191
P01_L010,4.210976576576577,0.23092007356930563
P01_L010,4.218482882882883,0.23182679853209198
P01_L010,4.225989189189189,0.2324790779135077
P01_L010,4.233495495495496,0.23287574778930384
P01_L010,4.241001801801802,0.23301653524160548
P01_L010,4.248508108108108,0.23290205565147248
P01_L010,4.256014414414414,0.23253380474249227
P01_L010,4.263520720720721,0.23191414547143058
P01_L010,4.271027027027027,0.2310462899047711
P01_L010,4.278533333333334,0.22993427626111987
P01_L010,4.28603963963964,0.22858294133822696
P01_L010,4.293545945945946,0.22699788857974898
P01_L010,4.301052252252252,0.22518545207008117
P01_L010,4.308558558558559,0.2231526567756103
P01_L010,4.316064864864865,0.22090717537714602
P01_L010,4.323571171171172,0.21845728206085366
P01_L010,4.331077477477478,0.21581180365368674
P01_L010,4.338583783783784,0.21298006850369997
P01_L010,4.34609009009009,0.2099718535160512
P01_L010,4.353596396396396,0.20679732976148163
P01_L010,4.361102702702703,0.20346700707607626
P01_L010,4.368609009009009,0.1999916780688463
P01_L010,4.376115315315316,0.19638236194759548
P01_L010,4.3836216216216215,0.1926502485635855
P01_L010,4.391127927927928,0.18880664306200864
P01_L010,4.398634234234234,0.1848629115084959
P01_L010,4.406140540540541,0.1808304278420189
P01_L010,4.413646846846847,0.17672052248204087
P01_L010,4.421153153153154,0.17254443289282292
P01_L010,4.4286594594594595,0.1683132563808807
P01_L010,4.436165765765766,0.16403790537301666
P01_L010,4.443672072072072,0.1597290653924875
P01_L010,4.451178378378379,0.155397155920132
P01_L010,4.458684684684685,0.15105229429602604
P01_L010,4.466190990990992,0.14670426278576693
