condition_id,candidate_mode,selection,assumed_input_index,point_index,probe_position_deg,distance_from_flanker_edge_deg,log_sensitivity_ratio,spread_recorded,errorbar_halfwidth_source_convention
P04_L200,1,row_linked_max_fms,48451,11,0.1203,0.6203,-0.10450541400613665,0.2962269222416877,0.14811346112084384
P04_L200,1,row_linked_max_fms,48451,12,0.1662,0.6662,-0.23857223537441885,0.4320868337918085,0.21604341689590426
P04_L200,1,row_linked_max_fms,48451,13,0.212,0.712,-0.12319016435579057,0.21634567195493787,0.10817283597746893
P04_L200,1,row_linked_max_fms,48451,14,0.2636,0.7636000000000001,0.16800813763142713,0.35618349597711774,0.17809174798855887
P04_L200,1,row_linked_max_fms,48451,15,0.3094,0.8094,0.008539834891340064,0.24917698038603844,0.12458849019301922
P04_L200,1,row_linked_max_fms,48451,16,0.3552,0.8552,0.2083566840025176,0.23430752225640739,0.11715376112820369
P04_L200,1,row_linked_max_fms,48451,17,0.4011,0.9011,-0.14542824244287825,0.25015686933456793,0.12507843466728397
P04_L200,1,row_linked_max_fms,48451,18,0.4526,0.9526,-0.12382844368950423,0.4701920596889866,0.2350960298444933
P04_L200,1,row_linked_max_fms,48451,19,0.4985,0.9984999999999999,-0.1582151339448393,0.36468136348121605,0.18234068174060802
P04_L200,1,source_plotting_index_rule,20323,0,-0.4011,0.09889999999999999,0.41137351597287874,0.1992642480332516,0.0996321240166258
P04_L200,1,source_plotting_index_rule,20323,1,-0.3552,0.14479999999999998,0.3713231725480381,0.38516268516665636,0.19258134258332818
P04_L200,1,source_plotting_index_rule,20323,2,-0.3037,0.19629999999999997,-0.062146731786897266,0.22080391804017935,0.11040195902008967
P04_L200,1,source_plotting_index_rule,20323,3,-0.2578,0.24220000000000003,-0.1184077338676962,0.24086540005618845,0.12043270002809423
P04_L200,1,source_plotting_index_rule,20323,4,-0.212,0.28800000000000003,0.18680333466839777,0.3550987753470664,0.1775493876735332
P04_L200,1,source_plotting_index_rule,20323,5,-0.1662,0.3338,0.12077160561126578,0.2272411883139193,0.11362059415695965
P04_L200,1,source_plotting_index_rule,20323,6,-0.1146,0.3854,0.047923875864594755,0.22992987602200637,0.11496493801100319
P04_L200,1,source_plotting_index_rule,20323,7,-0.0688,0.4312,0.28800290855650224,0.34253787234112776,0.17126893617056388
P04_L200,1,source_plotting_index_rule,20323,8,-0.0229,0.4771,0.13456003889218698,0.26782721052312164,0.13391360526156082
P04_L200,1,source_plotting_index_rule,20323,9,0.0229,0.5229,0.08379677209177688,0.15613240316247917,0.07806620158123959
P04_L200,1,source_plotting_index_rule,20323,10,0.0745,0.5745,-0.4604636642979368,0.23423162748751228,0.11711581374375614
P04_L200,1,source_plotting_index_rule,20323,11,0.1203,0.6203,-0.08183234666953235,0.3742166634711813,0.18710833173559066
P04_L200,1,source_plotting_index_rule,20323,12,0.1662,0.6662,-0.1947799438828163,0.38688110921014385,0.19344055460507192
P04_L200,1,source_plotting_index_rule,20323,13,0.212,0.712,-0.17432604476280025,0.2260284839693618,0.1130142419846809
P04_L200,1,source_plotting_index_rule,20323,14,0.2636,0.7636000000000001,0.16800813763142713,0.35618349597711774,0.17809174798855887
P04_L200,1,source_plotting_index_rule,20323,15,0.3094,0.8094,0.058292202032051224,0.23610397337561384,0.11805198668780692
P04_L200,1,source_plotting_index_rule,20323,16,0.3552,0.8552,0.29286979074357145,0.3598308681180224,0.1799154340590112
P04_L200,1,source_plotting_index_rule,20323,17,0.4011,0.9011,0.009496080385876076,0.2508824801627817,0.12544124008139085
P04_L200,1,source_plotting_index_rule,20323,18,0.4526,0.9526,-0.13998383234228415,0.36899861885048285,0.18449930942524143
P04_L200,1,source_plotting_index_rule,20323,19,0.4985,0.9984999999999999,-0.19994194559152564,0.2646234560772461,0.13231172803862304
P04_L200,2,row_linked_max_fms,14284,0,-0.4011,0.09889999999999999,0.5135522581534908,0.299974004071733,0.1499870020358665
P04_L200,2,row_linked_max_fms,14284,1,-0.3552,0.14479999999999998,0.5086190542365624,0.344346119401252,0.172173059700626
P04_L200,2,row_linked_max_fms,14284,2,-0.3037,0.19629999999999997,-0.03109530984923811,0.28957439880719554,0.14478719940359777
P04_L200,2,row_linked_max_fms,14284,3,-0.2578,0.24220000000000003,-0.1731860358239441,0.3012284114656954,0.1506142057328477
P04_L200,2,row_linked_max_fms,14284,4,-0.212,0.28800000000000003,-0.0872807709951974,0.3384384640793463,0.16921923203967315
P04_L200,2,row_linked_max_fms,14284,5,-0.1662,0.3338,0.07487769516491097,0.17398131240447146,0.08699065620223573
P04_L200,2,row_linked_max_fms,14284,6,-0.1146,0.3854,0.20570513072661845,0.30567890754523813,0.15283945377261907
P04_L200,2,row_linked_max_fms,14284,7,-0.0688,0.4312,0.3110170087402495,0.19589281750444734,0.09794640875222367
P04_L200,2,row_linked_max_fms,14284,8,-0.0229,0.4771,0.12279597349997075,0.26000782211017415,0.13000391105508707
P04_L200,2,row_linked_max_fms,14284,9,0.0229,0.5229,0.049562661951093746,0.14995923519809065,0.07497961759904533
P04_L200,2,row_linked_max_fms,14284,10,0.0745,0.5745,-0.39288120879955213,0.2969716522664911,0.14848582613324554
P04_L200,2,row_linked_max_fms,14284,11,0.1203,0.6203,0.014808777118395636,0.34633020581541657,0.17316510290770828
P04_L200,2,row_linked_max_fms,14284,12,0.1662,0.6662,-0.0005465446307324327,0.3208574168464702,0.1604287084232351
P04_L200,2,row_linked_max_fms,14284,13,0.212,0.712,-0.1557430538029258,0.2822237808080995,0.14111189040404976
P04_L200,2,row_linked_max_fms,14284,14,0.2636,0.7636000000000001,-0.044581713228888015,0.32537065399588977,0.16268532699794488
P04_L200,2,row_linked_max_fms,14284,15,0.3094,0.8094,-0.008416151513417998,0.23780782366472739,0.11890391183236369
P04_L200,2,row_linked_max_fms,14284,16,0.3552,0.8552,0.33756557145379384,0.315617495214867,0.1578087476074335
P04_L200,2,row_linked_max_fms,14284,17,0.4011,0.9011,0.05006487188923203,0.27928347306170515,0.13964173653085257
P04_L200,2,row_linked_max_fms,14284,18,0.4526,0.9526,-0.21441435668402975,0.32048765791354833,0.16024382895677416
P04_L200,2,row_linked_max_fms,14284,19,0.4985,0.9984999999999999,-0.20088393950044273,0.3447170894295456,0.1723585447147728
P04_L200,2,source_plotting_index_rule,24248,0,-0.4011,0.09889999999999999,0.43441000905178384,0.3368264810134267,0.16841324050671336
P04_L200,2,source_plotting_index_rule,24248,1,-0.3552,0.14479999999999998,0.3924668526861758,0.3398614130717534,0.1699307065358767
P04_L200,2,source_plotting_index_rule,24248,2,-0.3037,0.19629999999999997,-0.09890111178926585,0.26442237391042195,0.13221118695521097
P04_L200,2,source_plotting_index_rule,24248,3,-0.2578,0.24220000000000003,-0.2251397882804835,0.30935877002066237,0.15467938501033118
P04_L200,2,source_plotting_index_rule,24248,4,-0.212,0.28800000000000003,0.2557815883995505,0.2562310303389626,0.1281155151694813
P04_L200,2,source_plotting_index_rule,24248,5,-0.1662,0.3338,0.07094666332248782,0.18435246025898486,0.09217623012949243
P04_L200,2,source_plotting_index_rule,24248,6,-0.1146,0.3854,0.05746097499267301,0.22760128012354833,0.11380064006177416
P04_L200,2,source_plotting_index_rule,24248,7,-0.0688,0.4312,0.33939371077402297,0.33249114508430383,0.16624557254215191
P04_L200,2,source_plotting_index_rule,24248,8,-0.0229,0.4771,0.300675089847341,0.21023844627970173,0.10511922313985086
P04_L200,2,source_plotting_index_rule,24248,9,0.0229,0.5229,0.06836607063647655,0.17011744243780988,0.08505872121890494
P04_L200,2,source_plotting_index_rule,24248,10,0.0745,0.5745,-0.5820786324279039,0.42022068655565287,0.21011034327782643
P04_L200,2,source_plotting_index_rule,24248,11,0.1203,0.6203,-0.04418438904864032,0.284950704273265,0.1424753521366325
P04_L200,2,source_plotting_index_rule,24248,12,0.1662,0.6662,-0.09928543945483519,0.34395099739590823,0.17197549869795412
P04_L200,2,source_plotting_index_rule,24248,13,0.212,0.712,-0.30185281858315127,0.25763344587685827,0.12881672293842913
P04_L200,2,source_plotting_index_rule,24248,14,0.2636,0.7636000000000001,0.04956755445575387,0.4080081941316159,0.20400409706580794
P04_L200,2,source_plotting_index_rule,24248,15,0.3094,0.8094,0.10403715194503298,0.20131150707739517,0.10065575353869759
P04_L200,2,source_plotting_index_rule,24248,16,0.3552,0.8552,0.25133161417306865,0.3426966671190905,0.17134833355954526
P04_L200,2,source_plotting_index_rule,24248,17,0.4011,0.9011,-0.01085458310499154,0.24362565219024335,0.12181282609512167
P04_L200,2,source_plotting_index_rule,24248,18,0.4526,0.9526,0.017979668966544453,0.27648901110802127,0.13824450555401063
P04_L200,2,source_plotting_index_rule,24248,19,0.4985,0.9984999999999999,-0.20624862974976194,0.3768628232755617,0.18843141163778085
